age,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,risk_level,stress_level_ord,gender_Male,gender_Other,reward_app_share
34,8.62,1.16,1.41,1.02,6.65,91,130,Moderate,0,0,0,0.29814381692067093
34,4.1,3.02,1.71,2.21,4.56,175,121,Low,0,1,0,1.1536582552053039
24,8.1,5.79,2.12,5.66,7.66,137,29,High,1,0,1,0.9765430893156681
28,5.67,5.74,3.58,3.57,7.0,105,17,Moderate,1,0,1,1.6437386871713073
24,3.24,5.25,2.22,0.59,7.44,162,48,High,1,0,0,2.305554843964554
23,3.5,4.8,2.0,5.19,5.87,55,57,High,1,1,0,1.9428565877552606
33,6.79,3.27,2.51,1.21,5.6,44,102,Low,1,0,1,0.8512517155741213
23,10.1,3.84,1.43,2.29,6.51,100,75,High,2,1,0,0.5217821265562251
31,11.19,4.32,1.01,1.54,7.09,27,135,Moderate,1,1,0,0.4763180986310904
33,8.12,4.3,0.01,5.42,8.87,67,46,Moderate,0,0,1,0.5307881119719075
25,4.4,4.98,2.77,3.39,8.88,175,136,High,2,1,0,1.7613632360538098
19,8.72,1.26,1.69,4.68,4.64,234,149,High,0,0,0,0.33830271349739527
32,6.04,5.42,0.97,2.66,7.49,143,135,Moderate,1,1,0,1.0579468447107871
32,7.92,4.42,3.49,4.13,5.22,63,146,Moderate,0,0,0,0.9987372476341859
20,6.95,4.58,3.82,1.53,5.45,33,152,Moderate,0,0,1,1.2086329196211627
35,3.94,3.11,1.28,4.36,7.71,217,96,Low,1,0,0,1.114212915174387
21,11.25,1.45,0.8,5.15,7.98,163,111,High,0,0,1,0.19999998222222382
22,7.42,4.09,0.98,3.54,5.55,204,33,High,2,0,1,0.6832883176161297
18,10.25,2.88,1.31,0.91,6.87,172,140,Moderate,2,0,1,0.4087804479238587
18,3.68,5.53,2.17,5.78,5.72,115,139,Moderate,1,1,0,2.092390735763387
35,3.77,5.43,0.39,4.99,6.68,173,20,Moderate,1,1,0,1.5437661687622892
34,6.33,1.79,1.93,2.68,5.39,197,99,Low,1,0,1,0.5876776322784151
32,4.5,5.53,3.27,3.82,5.05,156,108,Moderate,1,0,1,1.955555120987751
31,4.28,1.72,1.43,2.64,7.11,193,152,Low,0,1,0,0.7359811364530054
27,8.27,3.75,3.8,1.6,5.64,118,164,High,1,0,0,0.9129382209264546
27,8.05,0.54,0.45,0.6,6.17,98,101,Moderate,2,1,0,0.12298135118244084
25,8.73,3.2,3.5,3.53,8.95,101,179,High,1,1,0,0.7674684115156459
27,6.05,4.29,3.64,5.08,4.6,46,132,High,1,1,0,1.3107435850010603
23,6.85,3.12,0.53,0.92,8.49,194,90,Low,0,0,0,0.5328466375406369
30,6.22,3.18,1.72,2.67,6.55,153,35,Moderate,1,0,1,0.7877812238293853
26,7.17,5.21,3.34,2.59,5.26,121,160,High,2,0,1,1.1924684529332703
31,4.08,5.81,0.02,1.94,6.09,179,141,High,1,1,0,1.428921218401662
26,8.58,5.53,0.12,4.84,8.66,173,57,Moderate,0,0,0,0.6585080817589649
29,6.86,5.84,3.21,1.48,8.37,136,157,Moderate,0,0,0,1.3192417901979898
35,3.1,4.39,1.73,3.08,7.24,250,65,Moderate,2,1,0,1.9741929115506733
32,8.04,5.79,3.81,4.21,6.23,236,42,High,0,0,1,1.1940297022351118
19,4.74,5.12,1.8,5.85,5.91,96,33,Moderate,0,0,0,1.4599153038153365
33,11.54,1.77,1.67,2.26,7.55,136,179,Moderate,1,1,0,0.29809356169033263
28,6.08,4.54,2.34,4.17,6.65,68,144,Moderate,0,1,0,1.131578761253493
19,6.21,1.28,0.67,0.61,8.53,128,120,Moderate,1,0,0,0.314009611270594
27,6.18,1.84,0.8,1.75,5.05,226,127,Moderate,1,1,0,0.4271843968957287
24,3.78,3.08,1.83,4.05,5.61,167,119,Low,1,1,0,1.2989414553064933
33,10.12,2.53,3.27,3.63,6.99,64,132,High,0,1,0,0.5731224730116135
29,3.65,0.51,2.47,3.0,8.24,107,94,Low,1,1,0,0.8164381324827036
27,7.27,4.26,1.84,5.01,4.95,53,147,Moderate,2,1,0,0.8390645338288124
26,3.9,5.97,0.48,1.58,6.38,29,38,Moderate,0,0,0,1.653845729783146
24,6.09,5.63,2.54,5.26,6.52,162,20,High,2,1,0,1.3415432936710519
34,7.8,1.56,2.23,4.13,5.8,173,113,Low,2,0,1,0.4858973736029008
26,5.37,2.05,2.48,4.47,6.73,62,78,Low,2,0,1,0.8435752619040479
28,7.33,4.37,3.55,2.39,6.88,79,63,Moderate,0,0,1,1.0804909849261957
29,3.74,5.47,2.22,1.79,6.95,169,60,High,1,0,1,2.0561491828478116
33,9.5,3.63,3.55,3.0,5.41,196,167,High,2,0,1,0.7557893941274322
34,10.27,4.52,2.07,4.56,7.19,124,126,Moderate,0,0,1,0.641674718434789
27,7.73,3.54,3.27,4.62,9.0,243,148,Low,0,0,1,0.8809830684368605
20,7.55,4.9,0.55,4.6,6.19,97,46,Moderate,0,0,0,0.7218542090259326
35,5.15,3.68,3.94,4.0,7.97,153,20,Low,0,0,0,1.4796113631822594
23,9.54,2.96,3.81,4.15,6.92,133,116,High,0,1,0,0.7096435314839066
30,4.31,5.99,3.72,0.94,7.52,206,172,Moderate,1,0,1,2.252899709304012
35,9.38,0.84,3.19,5.51,7.66,221,111,Moderate,2,1,0,0.42963748084888265
22,9.62,2.87,2.77,1.82,7.63,195,80,High,0,1,0,0.5862785253348728
21,3.63,4.73,0.09,4.53,8.42,63,60,High,0,0,0,1.3278233256685055
21,8.57,5.18,3.99,3.63,7.47,82,72,High,0,1,0,1.0700115437559459
28,5.62,3.72,1.0,1.27,8.01,243,124,Low,0,1,0,0.8398575018047151
18,10.82,2.97,0.53,2.62,5.42,148,175,Moderate,0,1,0,0.3234750163146935
23,10.42,4.03,0.22,4.76,7.89,206,119,Moderate,2,0,0,0.4078694426228942
20,7.12,1.85,3.45,2.64,5.22,170,70,Moderate,0,0,1,0.744381917923888
26,9.01,5.44,3.72,2.43,4.87,220,101,High,2,1,0,1.0166480558659208
29,3.19,4.85,3.56,3.01,4.84,56,49,Moderate,0,0,1,2.6363628099176144
18,10.96,1.08,1.24,2.65,5.81,78,169,Moderate,0,1,0,0.21167881280302805
28,8.04,5.12,3.74,4.31,8.16,128,107,Moderate,2,1,0,1.1019899126878219
34,3.64,2.2,3.15,3.87,7.36,96,100,Low,0,1,0,1.4697798159945559
30,7.19,5.52,3.13,3.76,7.44,245,66,High,2,0,1,1.2030596379611072
18,6.46,2.68,0.58,4.2,6.72,99,135,Low,1,1,0,0.5046438847300488
27,10.64,5.9,2.16,5.55,6.48,58,138,High,1,0,0,0.7575187257971123
35,8.36,3.17,0.22,2.95,8.21,96,180,Moderate,0,1,0,0.4055023438394326
30,11.29,3.83,0.54,5.33,8.02,204,142,Moderate,2,0,1,0.38706816766446706
27,4.2,3.99,0.12,2.76,6.76,136,72,Low,0,0,0,0.9785711955782868
30,6.17,1.47,3.6,5.17,7.55,158,16,Low,2,0,0,0.8217178570959713
21,3.08,0.59,1.07,2.89,7.35,25,100,Low,0,1,0,0.5389608639737454
19,8.62,4.88,2.98,1.43,5.72,127,51,High,1,1,0,0.9118328408546589
18,6.25,1.85,3.05,4.52,8.43,234,82,Low,1,0,1,0.7839998745600201
33,5.34,1.88,1.85,2.06,7.43,158,165,Low,2,0,0,0.6985017418536064
31,11.92,0.99,2.13,2.83,8.21,116,69,Moderate,0,1,0,0.26174494448448454
23,8.79,4.14,2.05,5.46,7.52,166,138,Moderate,2,0,1,0.7042092486678899
33,4.14,4.71,2.77,2.46,6.84,55,143,Moderate,2,1,0,1.8067628486080078
27,4.73,4.14,2.86,4.15,5.18,58,25,High,0,1,0,1.4799151205253442
31,8.17,3.51,2.17,3.49,8.48,80,81,High,2,0,1,0.6952263530934697
34,9.74,4.08,3.02,0.89,4.8,50,53,High,1,0,1,0.7289526972327827
23,6.53,5.65,2.45,3.12,7.9,55,56,High,0,0,0,1.2404286002406433
30,3.62,3.03,2.92,5.77,5.86,206,109,Low,1,0,0,1.6436459547939348
18,5.65,5.71,2.57,2.2,7.36,113,64,High,0,1,0,1.4654864662855809
35,10.93,1.7,3.66,1.76,4.93,195,149,Moderate,1,0,0,0.49039336775906983
21,11.23,2.66,0.43,5.94,8.66,52,125,Moderate,1,0,0,0.27515580808942053
27,11.96,5.37,0.23,5.11,5.8,244,28,High,2,0,0,0.46822738559971694
21,9.51,1.24,3.51,5.96,8.02,55,174,Moderate,0,0,0,0.4994741851236399
31,10.27,2.06,3.49,3.12,7.52,154,78,High,1,0,0,0.5404089055103306
35,6.29,1.1,3.86,1.7,8.62,110,163,Moderate,0,0,0,0.7885531337753364
35,4.68,5.85,2.19,0.99,6.7,121,166,High,2,0,0,1.717948350865737
35,10.98,3.87,3.01,4.63,7.33,66,94,Moderate,1,0,0,0.6265937498548497
22,5.97,4.14,1.77,5.13,4.83,43,97,High,1,0,0,0.9899495829230179
31,11.6,1.07,2.74,4.99,6.45,177,87,High,2,0,0,0.32844824754756496
23,10.09,1.24,1.42,4.17,6.25,170,164,Moderate,1,1,0,0.2636273276880746
27,7.76,5.23,2.7,4.45,6.29,247,68,Moderate,1,0,0,1.021907084805788
26,7.43,2.5,2.74,3.68,7.59,146,34,Moderate,2,0,1,0.7052488956596372
29,11.97,3.89,0.31,0.71,7.26,239,131,High,1,1,0,0.3508771636694099
22,11.27,1.89,0.12,5.17,5.61,112,49,Moderate,0,0,0,0.17834958488468636
30,8.28,3.17,2.78,0.82,8.03,66,45,Moderate,1,1,0,0.7185989470291128
31,3.83,2.71,0.31,5.9,5.66,164,71,Low,2,0,1,0.7885115434695709
23,4.49,4.4,2.37,1.05,8.11,110,95,Moderate,1,0,1,1.5077947644109655
31,11.34,5.13,2.23,3.17,5.56,203,16,Moderate,2,1,0,0.6490299251296362
29,9.63,4.06,0.93,2.65,5.67,217,163,High,0,1,0,0.5181723241773287
23,9.72,3.57,0.71,4.66,8.0,82,46,High,2,1,0,0.4403291728056406
29,11.6,2.15,1.76,4.73,5.64,237,150,Moderate,0,1,0,0.3370689364595745
26,4.94,5.12,0.37,6.0,6.68,48,131,High,1,0,1,1.1113358074219013
26,4.7,3.5,2.23,1.38,5.12,109,143,Low,1,0,0,1.2191486767768773
19,9.52,3.5,3.31,5.61,7.37,74,42,Moderate,1,0,0,0.7153360593134392
26,7.95,3.55,3.63,2.36,7.66,29,138,Low,2,0,1,0.9031445404849634
27,6.1,5.03,2.05,3.66,5.15,235,149,Moderate,1,0,1,1.160655547433517
23,4.29,5.06,2.18,3.61,4.75,71,80,High,1,0,1,1.687645294255176
25,4.9,2.93,2.17,2.46,6.98,92,102,Low,0,0,1,1.0408161141191603
34,3.85,3.27,3.21,1.27,5.55,196,41,Low,2,0,1,1.6831164459437802
33,9.99,2.69,1.12,2.23,6.84,239,78,High,1,1,0,0.3813813432050708
34,7.64,5.45,3.06,5.48,5.24,134,17,High,2,0,0,1.113874199754686
33,5.13,3.43,1.25,1.49,8.03,100,30,Low,1,1,0,0.912280523921925
31,7.85,4.2,2.88,1.93,6.4,79,114,Moderate,0,0,0,0.9019107131323932
27,6.38,1.22,1.02,3.73,8.36,43,59,Moderate,2,1,0,0.35109712365248846
21,8.97,1.93,0.48,4.02,7.1,85,161,High,2,0,1,0.2686733256774442
21,4.06,2.32,3.76,3.27,8.28,21,61,Low,0,1,0,1.4975365769614344
35,3.12,5.65,0.28,2.21,7.25,35,43,High,1,0,1,1.900640416461405
33,10.06,0.57,2.48,0.8,5.94,57,138,Moderate,2,0,0,0.3031808843756576
28,7.97,5.18,1.67,1.5,5.63,108,88,Moderate,2,0,0,0.8594729160008888
18,6.6,2.82,0.4,2.26,7.32,232,168,Low,1,0,0,0.4878787139577706
33,4.64,5.16,1.75,5.61,7.1,78,87,Moderate,1,0,1,1.4892238169776257
27,5.45,0.91,1.76,1.27,5.84,26,128,Low,2,0,1,0.4899081669893271
26,8.67,5.67,0.4,3.35,8.71,96,133,High,2,0,1,0.7001152595022769
29,4.72,3.65,0.09,5.78,5.16,236,28,Low,1,0,0,0.7923727134803573
22,10.91,4.72,1.39,1.46,7.59,214,131,Moderate,0,0,1,0.560036612278954
27,8.69,1.82,0.41,5.46,7.73,101,179,High,1,0,1,0.2566167713904751
19,10.88,0.64,1.82,0.8,7.61,167,131,Moderate,0,0,0,0.22610292039495217
34,3.08,2.75,1.78,2.17,6.75,150,163,Low,0,1,0,1.4707787432536548
31,7.52,5.74,0.5,5.14,6.41,81,69,Moderate,2,0,0,0.8297871236985208
28,11.07,5.42,2.89,2.5,5.23,57,155,High,2,0,1,0.7506774389631944
21,9.51,5.2,1.52,4.94,7.54,150,24,High,1,0,0,0.706624531374918
20,8.01,3.04,1.94,5.33,6.33,215,86,High,0,1,0,0.6217227688236245
26,10.96,4.2,2.31,1.33,7.47,76,124,Moderate,0,0,1,0.5939780479947037
23,8.46,3.81,2.04,4.82,8.24,74,91,High,2,0,0,0.6914892799658061
25,7.84,5.58,1.55,2.4,7.31,115,68,Moderate,1,1,0,0.9094386595103751
23,7.33,3.91,2.38,2.13,8.73,80,172,Low,2,0,0,0.8581172089881024
25,3.13,5.58,0.77,5.04,7.93,243,24,High,1,1,0,2.028753345446215
29,3.68,5.77,2.16,3.59,7.0,201,62,Moderate,0,0,1,2.1548907187796957
23,5.67,3.28,0.26,2.57,5.88,69,129,Low,1,0,0,0.6243385142260116
25,8.13,2.17,2.14,3.64,5.09,104,144,High,1,0,0,0.5301352361457274
29,8.34,5.47,1.81,1.52,5.27,191,28,High,2,0,1,0.872901573992617
30,7.17,3.87,1.94,3.89,6.22,82,136,Low,2,0,0,0.8103206680166433
21,10.81,0.67,2.21,5.5,6.37,33,150,Moderate,0,1,0,0.26641995685291797
32,6.56,1.69,0.65,1.34,8.86,129,163,Moderate,1,0,0,0.3567072626970636
28,5.68,4.0,3.25,3.05,5.75,183,127,Low,0,0,1,1.2764082259844673
19,3.81,5.39,2.07,5.98,7.25,70,138,High,0,0,1,1.9580047354318277
31,11.74,2.27,1.52,0.64,8.35,41,117,High,2,1,0,0.32282791117309106
20,6.12,5.53,0.95,2.5,6.99,225,154,High,2,0,0,1.0588233564014125
18,6.2,5.17,3.99,3.16,7.46,67,178,Moderate,1,0,1,1.4774191165453037
26,9.6,5.21,2.16,5.54,8.57,128,77,High,2,0,1,0.7677082533637237
22,10.01,5.2,1.69,4.36,5.01,174,173,Moderate,1,1,0,0.6883116195492889
21,10.3,1.59,0.03,4.13,7.26,48,125,Moderate,1,0,0,0.15728153812800602
33,4.66,2.3,1.32,5.39,4.64,176,68,Low,1,1,0,0.7768238676343632
23,3.09,4.13,1.41,2.3,7.47,23,42,Moderate,1,0,1,1.7928796786797156
28,11.37,3.74,3.06,1.29,5.09,108,82,High,0,0,1,0.5980650309529437
23,9.18,1.66,2.58,0.96,5.28,97,65,Moderate,0,1,0,0.46187358803119966
18,4.96,3.96,0.96,1.27,6.71,128,163,Low,1,0,0,0.9919352838840153
33,11.1,5.28,0.05,3.98,6.81,50,22,High,1,0,0,0.48018013692070843
30,7.32,2.18,0.82,5.6,5.81,186,63,Moderate,1,1,0,0.4098360095852446
32,3.35,0.88,0.29,4.68,7.58,70,65,Low,1,0,0,0.34925362708846946
24,7.33,5.97,0.1,0.62,4.77,82,110,Moderate,0,0,1,0.8281035705179303
33,8.01,5.44,1.15,5.27,7.56,135,175,High,1,1,0,0.8227214952906998
18,5.21,4.14,0.5,2.88,8.4,63,127,High,0,0,1,0.8905948386574205
22,11.49,2.98,2.55,3.05,5.09,174,92,High,0,1,0,0.48128803470078024
20,3.03,1.53,0.95,3.97,7.66,22,162,Low,2,0,0,0.8184815780588851
32,10.68,3.57,3.68,3.97,5.74,209,105,High,2,1,0,0.6788388877491679
24,10.89,0.71,0.64,3.76,8.03,94,91,Moderate,0,0,1,0.12396693076520379
27,9.63,1.7,0.37,1.84,8.23,215,24,High,2,0,1,0.21495324870682775
23,8.59,2.56,0.76,4.64,7.18,194,15,Moderate,2,1,0,0.3864958805010617
23,3.22,2.99,0.61,0.61,7.63,103,106,Low,0,1,0,1.1180120751515294
31,9.36,1.73,2.55,1.14,5.59,142,87,Moderate,1,0,0,0.45726490841186873
25,11.78,3.89,0.53,3.18,5.56,28,165,Moderate,1,0,1,0.37521219225702956
23,5.93,3.02,0.98,2.92,6.24,217,81,Low,0,0,0,0.6745361425740063
22,10.86,1.77,2.0,4.77,7.27,99,31,High,0,1,0,0.34714545606395436
21,5.11,3.4,1.89,3.59,5.23,176,109,Low,0,0,1,1.0352248463356464
26,10.99,4.64,2.14,2.05,8.06,198,175,High,2,0,1,0.6169244206620181
25,7.52,1.51,2.18,2.35,4.81,214,28,Moderate,1,0,0,0.490691424110183
35,11.01,4.35,2.84,5.24,6.16,165,118,Moderate,1,1,0,0.6530426291514415
21,7.66,0.58,2.45,4.5,7.77,160,155,Low,1,0,1,0.3955613060624927
29,8.56,0.55,2.93,0.88,7.09,197,26,Moderate,2,0,0,0.4065420085815411
30,4.84,4.42,1.54,1.3,5.72,93,125,High,1,0,0,1.2314047042552263
21,6.28,3.2,1.8,5.01,8.52,106,103,Moderate,1,0,0,0.7961782171690737
35,5.67,5.6,2.73,3.07,8.5,168,168,Moderate,1,0,0,1.469135543362338
25,5.84,2.71,1.68,3.25,8.75,147,15,Low,2,1,0,0.7517122000492807
20,9.15,2.62,0.61,3.29,8.63,33,20,Moderate,1,1,0,0.3530054259010464
31,11.48,3.3,3.56,1.3,5.37,111,145,Moderate,2,0,1,0.5975609235574109
35,11.42,5.83,1.14,2.15,7.36,99,114,Moderate,1,0,1,0.6103326961179776
20,4.62,5.97,0.7,1.29,6.35,35,123,Moderate,0,0,1,1.4437226312288676
21,7.27,1.37,3.09,2.22,5.15,39,157,Low,1,0,1,0.6134799706354924
31,7.35,2.86,1.82,4.39,7.13,195,157,Moderate,1,0,0,0.6367346072469922
32,11.33,5.41,3.63,4.74,7.29,143,48,High,2,1,0,0.7978816594985296
31,4.79,3.13,2.15,3.01,8.78,59,120,Low,1,0,0,1.1022962208149851
34,3.99,2.79,1.35,4.12,7.27,122,93,Low,2,1,0,1.0375937249138534
23,11.53,3.46,3.8,4.42,6.67,181,165,Moderate,1,0,1,0.6296616973407028
26,3.8,1.85,3.12,2.04,7.2,207,42,Low,0,0,1,1.3078943926593705
20,5.43,0.95,1.41,1.32,8.33,85,102,Low,2,1,0,0.4346223877306836
27,4.96,5.63,1.38,0.81,8.67,117,169,Moderate,2,0,0,1.4133061666721438
20,3.54,1.88,3.1,2.48,5.87,178,50,Low,2,0,1,1.406779263621677
27,4.37,1.86,3.33,5.85,8.9,133,30,Low,1,0,0,1.1876427488231696
33,6.56,1.29,1.58,3.87,6.72,234,179,Low,0,1,0,0.437499933307937
25,5.54,5.94,3.81,3.01,8.85,217,53,Moderate,2,0,0,1.7599274801574945
19,3.32,1.39,1.26,3.92,4.56,26,39,Low,1,1,0,0.7981925306649004
19,8.07,3.46,3.63,1.36,7.99,184,162,Moderate,0,1,0,0.8785624685796198
20,9.82,3.84,3.02,5.06,5.05,153,121,Moderate,1,0,0,0.6985742669476306
31,5.17,3.55,3.81,2.0,7.51,182,101,Low,1,0,1,1.4235974035594963
30,3.05,4.61,3.72,1.38,6.08,118,176,Moderate,1,0,1,2.73114664552569
20,7.76,5.77,1.88,0.92,7.94,228,66,High,1,0,0,0.9858246152287866
24,11.75,1.78,3.8,1.01,5.14,145,28,High,1,0,0,0.474893576604802
34,10.1,1.63,3.21,4.6,7.05,25,86,Moderate,1,1,0,0.47920787334575515
19,9.58,1.74,1.9,3.85,6.32,151,100,High,0,0,0,0.3799582066849471
19,10.02,1.92,3.39,3.79,7.92,199,96,High,1,1,0,0.5299400668722489
30,8.27,1.34,0.09,2.39,5.2,126,70,Moderate,1,0,1,0.1729141266125603
34,10.75,2.36,1.77,1.96,5.81,39,77,High,2,0,1,0.38418601077339437
23,9.47,4.77,1.41,1.3,5.53,72,77,Moderate,0,0,0,0.652587048301262
33,8.56,3.32,0.18,5.18,5.44,197,37,Moderate,0,1,0,0.4088784569067223
18,5.84,3.78,2.95,4.72,4.63,220,118,Low,0,0,1,1.1523970629457085
32,4.02,4.13,2.38,3.15,8.03,239,72,Moderate,0,1,0,1.6194025822381637
19,8.59,1.14,2.41,3.39,5.12,195,112,High,0,0,1,0.4132711975237256
24,8.53,5.1,0.88,2.62,8.87,120,169,Moderate,1,0,1,0.701055017461311
31,3.32,5.43,2.08,1.35,7.98,57,68,Moderate,2,1,0,2.262047511431472
29,4.91,2.24,2.72,5.9,6.59,29,100,Low,2,0,1,1.0101830936490646
20,11.54,5.19,2.52,3.44,5.18,124,172,High,1,0,0,0.6681108606489724
32,7.92,4.8,1.89,1.54,4.54,180,80,High,2,1,0,0.8446968630433253
18,11.25,2.65,1.7,1.22,6.01,150,159,High,1,0,0,0.38666663229629933
34,11.48,3.72,3.12,1.83,6.59,228,178,High,2,0,0,0.5958187634304213
18,3.02,3.38,3.25,5.35,7.42,85,67,Low,2,0,0,2.195363511469036
24,3.63,5.8,0.03,4.64,7.62,73,109,High,1,1,0,1.6060601636197895
28,5.96,0.88,3.66,5.52,8.99,133,148,Low,1,1,0,0.7617448386334164
34,9.7,1.59,3.12,3.13,7.07,50,113,High,2,1,0,0.4855669602508289
26,9.07,2.74,3.31,1.55,7.59,33,81,Moderate,0,0,0,0.6670341050679047
18,3.62,5.62,3.68,4.87,7.77,163,162,Moderate,2,0,1,2.5690600637955625
23,5.51,5.91,3.56,2.49,7.7,231,74,High,0,0,1,1.7186929730139797
20,4.42,1.36,1.61,3.7,5.14,215,71,Low,2,1,0,0.6719455493335862
31,4.39,2.6,3.17,1.25,7.58,30,132,Low,2,1,0,1.314350497870046
23,9.59,4.02,3.39,3.04,7.41,97,88,Moderate,0,1,0,0.7726797942982488
26,9.8,4.87,0.07,5.34,7.27,149,148,Moderate,1,0,1,0.5040815812161652
25,8.45,1.97,2.56,2.69,6.95,110,26,Moderate,2,0,0,0.5360946111130639
21,5.39,4.22,3.06,1.81,7.98,75,161,High,2,0,1,1.350649100065102
21,7.18,1.39,0.06,0.84,6.46,144,173,Moderate,2,1,0,0.20194983259751634
30,4.98,5.0,0.38,5.42,5.32,143,66,Moderate,2,0,1,1.0803210682086206
27,5.48,3.22,2.32,0.59,5.18,45,153,Low,1,1,0,1.0109487206297953
23,6.08,2.27,2.06,3.31,5.96,138,65,Low,0,1,0,0.7121709354982014
18,11.61,2.99,3.31,5.62,6.06,30,108,Moderate,0,1,0,0.5426356121760887
31,5.5,4.87,3.94,3.03,7.8,190,30,Moderate,1,1,0,1.6018178905785654
33,3.62,3.45,1.41,5.56,4.82,53,32,Low,1,0,0,1.3425410655963907
35,11.04,3.6,3.06,1.63,8.85,62,20,High,1,1,0,0.6032608149220278
28,10.74,0.94,3.24,2.91,7.21,150,128,High,0,0,1,0.38919921888275427
19,3.1,5.96,0.73,2.27,8.27,31,34,Moderate,1,0,0,2.1580638199794127
27,10.23,4.05,0.15,3.8,5.3,236,159,Moderate,0,0,1,0.41055714461806997
27,8.77,3.17,1.86,4.5,7.33,127,125,High,1,0,0,0.5735461147609905
22,7.25,3.68,3.16,5.23,7.01,38,39,Low,1,1,0,0.9434481457312902
34,9.36,3.45,3.16,1.1,8.79,194,89,Moderate,1,0,0,0.7061965057482367
31,3.74,3.19,0.97,0.66,6.94,92,170,Low,1,0,0,1.112299167834447
19,10.2,1.26,3.87,3.0,5.81,164,77,Moderate,2,0,1,0.5029411271626346
30,6.17,2.23,1.12,3.47,6.35,34,162,Moderate,0,0,1,0.542949668889843
30,3.54,1.36,0.24,5.23,7.18,68,177,Low,2,1,0,0.45197727345274763
19,10.3,4.74,0.74,1.28,5.95,221,145,Moderate,0,0,0,0.5320387832972056
32,7.63,5.03,1.79,2.25,5.17,236,72,Moderate,1,1,0,0.8938399877011812
35,4.4,1.15,1.65,0.54,5.94,213,26,Low,1,1,0,0.6363634917355699
19,10.92,4.66,2.35,2.66,5.28,96,61,High,2,0,1,0.6419413331555556
33,9.87,0.59,0.08,2.1,6.2,38,106,High,0,1,0,0.06788246526013524
21,6.59,5.58,2.34,2.46,6.68,229,160,Moderate,1,0,0,1.2018207584490503
28,5.38,3.66,1.74,2.16,8.39,154,52,Low,1,0,0,1.0037172855544079
30,3.66,5.3,0.43,3.4,8.34,243,29,Moderate,1,1,0,1.5655733427395235
31,3.82,0.72,3.49,5.52,5.02,114,125,Low,1,1,0,1.1020939523314262
31,4.76,3.91,3.7,3.94,7.8,97,105,Low,0,0,0,1.598739159928748
27,7.11,5.98,2.05,1.04,5.92,115,174,High,2,0,0,1.1293950591568132
21,10.76,1.23,3.71,3.25,6.74,95,52,Moderate,0,0,0,0.459107764023442
24,10.18,0.57,0.42,2.27,8.69,65,77,High,2,1,0,0.09724949928786845
19,5.38,1.05,2.35,4.45,5.98,150,89,Low,1,0,0,0.6319701427564791
31,3.1,0.64,2.86,1.11,5.71,33,68,Low,0,0,1,1.1290318938606794
24,10.97,4.57,3.63,2.46,6.63,207,28,Moderate,0,0,0,0.7474930950325346
31,7.41,5.82,2.73,5.63,6.76,129,106,Moderate,1,1,0,1.1538459981314444
30,10.76,3.27,0.76,5.88,7.52,154,127,High,1,1,0,0.3745352811770185
27,3.07,2.45,3.02,2.47,4.83,234,117,Low,0,0,1,1.7817583772774017
20,9.32,3.51,0.27,3.29,7.33,175,32,High,2,0,0,0.4055793556245327
18,3.72,5.14,2.1,5.11,6.58,221,44,High,1,0,1,1.9462360359580548
28,11.59,3.59,3.27,2.9,5.2,202,130,High,2,0,0,0.5918895088965048
21,6.11,2.58,1.8,1.68,8.5,224,138,Moderate,1,0,1,0.7168574931493464
20,4.94,5.59,3.15,1.14,8.84,220,39,High,2,0,1,1.7692304110869612
26,9.01,2.24,3.71,2.29,6.26,28,129,Moderate,2,1,0,0.6603772851967498
21,3.37,2.87,2.9,1.29,5.9,206,82,Low,1,1,0,1.7121656640457967
20,8.7,3.66,0.95,4.98,6.4,45,54,Moderate,1,0,1,0.529884996564943
22,6.65,1.73,1.8,5.46,8.81,28,168,Low,0,0,1,0.5308269878455657
23,10.55,1.36,2.88,5.94,4.94,161,80,Moderate,1,0,1,0.4018956965027776
33,9.24,5.61,0.63,1.16,5.98,75,37,High,0,0,0,0.6753246022375973
33,3.24,2.1,3.55,3.93,8.34,206,152,Low,2,1,0,1.7438266222757337
30,4.31,4.76,3.82,1.97,8.3,206,42,High,0,0,1,1.9907187956568921
35,10.87,2.23,2.37,2.88,5.23,150,79,Moderate,1,0,1,0.42318303374581107
22,6.63,3.18,3.72,4.72,7.59,228,117,Moderate,0,1,0,1.0407238249285333
19,10.46,0.79,2.48,1.16,5.05,55,146,High,0,1,0,0.3126194729809299
27,3.18,4.41,1.99,4.11,8.97,140,73,High,2,1,0,2.0125779834660427
21,9.53,3.05,0.01,0.76,8.63,164,138,High,0,0,1,0.3210912569683886
25,11.69,2.83,2.32,3.33,4.79,33,130,High,2,0,0,0.4405474387897829
33,10.82,5.72,0.27,2.71,8.96,33,118,High,1,0,0,0.5536043850642898
22,5.58,0.82,1.09,3.89,6.78,123,89,Low,0,0,0,0.34229384546705277
21,4.55,2.31,0.71,5.4,6.4,133,75,Low,1,0,0,0.6637361178601939
26,3.83,3.06,2.16,1.67,5.32,40,53,Low,2,0,1,1.3629239261295234
29,3.21,5.96,0.86,2.29,8.82,192,102,High,2,1,0,2.124609930028059
18,5.6,4.09,1.51,5.92,7.87,161,61,High,2,1,0,0.9999998214286033
27,4.65,2.48,0.74,5.31,7.37,22,19,Low,1,0,0,0.6924729693606516
